"customer_id","age","gender","marital_status","education_level","annual_income","loan_amount","credit_score","employment_years","employment_type","loan_purpose","home_ownership","debt_to_income_ratio","existing_loans","loan_term_months","interest_rate","loan_status","application_date","application_year","application_month","income_bracket","credit_score_band"
654490667,28.0,"Male","Unknown","Master",12747.98,235863.10,756.0,38.0,"Unknown","Unknown","Mortgage",0.601,4.0,240.0,12.41,"Approved","2023-02-23",2023.0,2.0,"Low (<20K)","Very Good"
711987619,46.0,"Male","Unknown","High School",15013.18,161604.75,679.0,29.3,"Full-Time","Car","Own",0.432,2.0,24.0,4.44,"Approved","2018-08-30",2018.0,8.0,"Low (<20K)","Good"
770348514,24.0,"Male","Widowed","High School",18889.16,31230.76,759.0,7.8,"Part-Time","Personal","Unknown",0.406,0.0,240.0,21.16,"Approved","2019-06-12",2019.0,6.0,"Low (<20K)","Very Good"
371950638,46.0,"Female","Single","Diploma",54896.93,59084.23,618.0,32.7,"Part-Time","Car","Own",0.405,1.0,360.0,11.11,"Rejected","2024-03-17",2024.0,3.0,"Upper-Mid (40-60K)","Fair"
788895061,20.0,"Other","Single","Bachelor",37896.14,222816.47,600.0,24.3,"Unemployed","Home","Rent",0.123,2.0,60.0,20.69,"Approved","2025-04-15",2025.0,4.0,"Lower-Mid (20-40K)","Fair"
663072484,65.0,"Other","Single","High School",59563.35,318192.47,619.0,6.4,"Self-Employed","Business","Unknown",0.432,1.0,180.0,9.90,"Rejected","2020-09-08",2020.0,9.0,"Upper-Mid (40-60K)","Fair"
161944819,54.0,"Female","Married","Bachelor",34046.71,394437.77,573.0,27.4,"Part-Time","Business","Own",0.220,0.0,60.0,6.25,"Approved","2018-04-06",2018.0,4.0,"Lower-Mid (20-40K)","Poor"
989635884,18.0,"Male","Married","Master",46141.63,247530.12,583.0,19.3,"Full-Time","Home","Own",0.432,2.0,120.0,21.46,"Approved","2021-04-12",2021.0,4.0,"Upper-Mid (40-60K)","Fair"
286017351,46.0,"Female","Married","Unknown",57123.13,67229.88,703.0,17.6,"Part-Time","Business","Own",0.432,2.0,60.0,14.87,"Approved","2022-02-10",2022.0,2.0,"Upper-Mid (40-60K)","Good"
354900331,42.0,"Female","Married","Unknown",37786.53,60621.43,625.0,8.0,"Full-Time","Car","Mortgage",0.219,0.0,60.0,9.80,"Approved","2022-03-17",2022.0,3.0,"Lower-Mid (20-40K)","Fair"
931379125,43.0,"Male","Unknown","High School",33257.31,12478.67,757.0,20.8,"Unknown","Home","Rent",0.432,2.0,240.0,2.94,"Rejected","2019-10-04",2019.0,10.0,"Lower-Mid (20-40K)","Very Good"
728127076,56.0,"Female","Married","Bachelor",15571.17,79480.16,791.0,8.6,"Full-Time","Car","Mortgage",0.380,3.0,180.0,5.28,"Approved","2023-01-13",2023.0,1.0,"Low (<20K)","Very Good"
806731754,62.0,"Male","Married","High School",24554.30,319710.32,805.0,7.0,"Full-Time","Business","Mortgage",0.130,1.0,12.0,23.76,"Rejected","2022-10-13",2022.0,10.0,"Lower-Mid (20-40K)","Excellent"
681889622,23.0,"Male","Married","Master",73691.77,304749.89,475.0,31.0,"Full-Time","Medical","Own",0.193,1.0,24.0,11.91,"Approved","2019-12-21",2019.0,12.0,"High (60K+)","Poor"
244970177,33.0,"Male","Single","Master",33257.31,328131.12,617.0,35.2,"Full-Time","Education","Unknown",0.166,0.0,48.0,13.76,"Approved","2016-12-30",2016.0,12.0,"Lower-Mid (20-40K)","Fair"
817593228,47.0,"Female","Married","Bachelor",155724.22,309818.40,632.0,19.7,"Unknown","Business","Rent",0.533,1.0,240.0,7.48,"Approved","2022-02-05",2022.0,2.0,"High (60K+)","Fair"
288100372,46.0,"Male","Single","Bachelor",16229.27,227211.71,814.0,8.2,"Unknown","Personal","Own",0.432,2.0,12.0,15.38,"Approved","2023-04-21",2023.0,4.0,"Low (<20K)","Excellent"
476789031,44.0,"Female","Married","Bachelor",35524.18,151186.79,526.0,22.5,"Full-Time","Car","Own",0.052,1.0,360.0,16.26,"Rejected","2024-01-31",2024.0,1.0,"Lower-Mid (20-40K)","Poor"
891328059,46.0,"Female","Married","High School",62006.07,376337.34,778.0,15.6,"Full-Time","Home","Own",0.813,0.0,180.0,8.49,"Rejected","2024-11-18",2024.0,11.0,"High (60K+)","Very Good"
563892743,48.0,"Male","Widowed","Bachelor",22715.47,172608.97,676.0,28.0,"Unknown","Home","Mortgage",0.637,0.0,12.0,13.23,"Approved","2019-09-01",2019.0,9.0,"Lower-Mid (20-40K)","Good"
771488724,33.0,"Female","Married","High School",31750.41,114385.19,524.0,15.7,"Self-Employed","Education","Mortgage",0.346,2.0,24.0,20.51,"Approved","2024-08-13",2024.0,8.0,"Lower-Mid (20-40K)","Poor"
132139187,18.0,"Female","Unknown","Phd",57065.90,491278.64,827.0,0.9,"Self-Employed","Home","Other",0.808,1.0,48.0,11.73,"Approved","2019-03-02",2019.0,3.0,"Upper-Mid (40-60K)","Excellent"
242247514,18.0,"Female","Divorced","Bachelor",55420.00,59231.02,679.0,34.9,"Unknown","Personal","Mortgage",0.500,0.0,36.0,16.20,"Approved","2020-10-25",2020.0,10.0,"Upper-Mid (40-60K)","Good"
476630832,18.0,"Male","Single","Bachelor",41961.51,224314.35,638.0,6.1,"Full-Time","Personal","Own",0.785,0.0,120.0,13.88,"Approved","2025-06-21",2025.0,6.0,"Upper-Mid (40-60K)","Fair"
730611864,66.0,"Female","Married","Master",28603.40,99746.88,559.0,27.8,"Full-Time","Car","Own",0.659,1.0,12.0,13.88,"Approved","2016-06-27",2016.0,6.0,"Lower-Mid (20-40K)","Poor"
582394272,53.0,"Male","Unknown","Unknown",43482.18,82941.35,583.0,24.6,"Part-Time","Education","Rent",0.730,2.0,120.0,9.29,"Approved","2019-05-08",2019.0,5.0,"Upper-Mid (40-60K)","Fair"
725319730,49.0,"Female","Married","Bachelor",19499.54,247530.12,623.0,12.6,"Unemployed","Unknown","Other",0.512,2.0,360.0,9.17,"Approved","2023-08-11",2023.0,8.0,"Low (<20K)","Fair"
323001598,58.0,"Female","Unknown","Bachelor",33257.31,47408.19,672.0,19.7,"Full-Time","Car","Mortgage",0.020,1.0,12.0,9.53,"Approved","2024-04-23",2024.0,4.0,"Lower-Mid (20-40K)","Good"
183201000,68.0,"Unknown","Married","High School",10353.95,28611.75,685.0,39.3,"Part-Time","Home","Own",0.147,2.0,360.0,8.40,"Approved","2020-12-21",2020.0,12.0,"Low (<20K)","Good"
123341879,67.0,"Male","Single","Bachelor",83497.42,97779.69,626.0,35.2,"Full-Time","Home","Rent",0.725,0.0,60.0,15.60,"Rejected","2019-07-30",2019.0,7.0,"High (60K+)","Fair"
207266899,59.0,"Female","Unknown","High School",33257.31,174982.33,590.0,34.5,"Full-Time","Personal","Mortgage",0.109,2.0,240.0,4.89,"Approved","2025-07-23",2025.0,7.0,"Lower-Mid (20-40K)","Fair"
863295307,46.0,"Male","Married","Bachelor",48418.66,477560.64,697.0,38.2,"Part-Time","Car","Mortgage",0.416,0.0,60.0,14.98,"Approved","2016-06-29",2016.0,6.0,"Upper-Mid (40-60K)","Good"
262547500,59.0,"Male","Single","Bachelor",45272.27,263799.91,621.0,31.2,"Unknown","Medical","Own",0.229,0.0,36.0,2.93,"Rejected","2024-10-28",2024.0,10.0,"Upper-Mid (40-60K)","Fair"
866412264,28.0,"Female","Unknown","High School",89725.21,17271.20,704.0,22.3,"Full-Time","Home","Own",0.368,0.0,120.0,13.88,"Rejected","2016-03-19",2016.0,3.0,"High (60K+)","Good"
780058835,35.0,"Female","Single","Bachelor",45709.08,497676.34,698.0,27.3,"Full-Time","Business","Rent",0.547,1.0,240.0,7.96,"Approved","2024-09-01",2024.0,9.0,"Upper-Mid (40-60K)","Good"
744054670,23.0,"Male","Unknown","Bachelor",83684.94,124629.85,678.0,7.0,"Self-Employed","Personal","Unknown",0.465,1.0,180.0,22.99,"Rejected","2021-11-05",2021.0,11.0,"High (60K+)","Good"
222227102,48.0,"Female","Married","High School",45671.14,261684.36,716.0,7.1,"Unknown","Personal","Rent",0.307,2.0,360.0,3.40,"Approved","2022-05-22",2022.0,5.0,"Upper-Mid (40-60K)","Good"
952871462,32.0,"Female","Unknown","High School",14065.25,229700.84,711.0,19.7,"Full-Time","Personal","Mortgage",0.382,1.0,24.0,13.52,"Rejected","2020-09-09",2020.0,9.0,"Low (<20K)","Good"
916105937,46.0,"Male","Single","Bachelor",33257.31,95684.59,638.0,22.2,"Full-Time","Education","Mortgage",0.289,2.0,60.0,18.96,"Approved",NULL,NULL,NULL,"Lower-Mid (20-40K)","Fair"
255541806,57.0,"Male","Single","Unknown",51732.37,186734.71,759.0,4.6,"Unemployed","Car","Own",0.404,2.0,360.0,7.12,"Approved","2020-04-18",2020.0,4.0,"Upper-Mid (40-60K)","Very Good"
865412653,56.0,"Female","Single","Bachelor",76137.21,53785.79,749.0,4.6,"Full-Time","Personal","Own",0.214,1.0,48.0,15.33,"Approved","2023-07-01",2023.0,7.0,"High (60K+)","Very Good"
753640500,46.0,"Male","Single","High School",29090.96,184581.19,718.0,0.1,"Unknown","Personal","Rent",0.340,1.0,240.0,14.26,"Approved","2024-07-04",2024.0,7.0,"Lower-Mid (20-40K)","Good"
311510486,64.0,"Male","Single","Bachelor",69696.73,280948.19,581.0,1.3,"Full-Time","Education","Own",0.353,1.0,60.0,12.24,"Approved","2024-03-13",2024.0,3.0,"High (60K+)","Fair"
542285443,65.0,"Unknown","Single","High School",23954.87,226365.18,562.0,21.7,"Self-Employed","Car","Own",0.577,2.0,24.0,17.28,"Rejected","2016-03-17",2016.0,3.0,"Lower-Mid (20-40K)","Poor"
197607474,68.0,"Female","Single","Master",26719.56,368765.58,655.0,25.9,"Unknown","Business","Own",0.687,0.0,60.0,10.31,"Approved","2022-07-27",2022.0,7.0,"Lower-Mid (20-40K)","Fair"
384091820,64.0,"Male","Single","Bachelor",55852.95,461650.45,843.0,19.7,"Full-Time","Home","Unknown",0.799,1.0,12.0,9.56,"Approved","2023-01-02",2023.0,1.0,"Upper-Mid (40-60K)","Excellent"
434924866,51.0,"Female","Single","Bachelor",42855.21,178434.62,679.0,21.6,"Self-Employed","Business","Rent",0.783,0.0,180.0,13.38,"Approved","2024-10-10",2024.0,10.0,"Upper-Mid (40-60K)","Good"
553675709,66.0,"Male","Single","Master",33257.31,481119.79,713.0,25.5,"Full-Time","Home","Own",0.268,1.0,12.0,11.44,"Approved","2019-09-06",2019.0,9.0,"Lower-Mid (20-40K)","Good"
268153517,48.0,"Male","Married","High School",20214.61,390694.48,694.0,9.1,"Part-Time","Home","Own",0.496,0.0,360.0,6.90,"Rejected","2023-05-31",2023.0,5.0,"Lower-Mid (20-40K)","Good"
235172787,29.0,"Female","Single","Bachelor",72144.35,180865.48,547.0,1.8,"Full-Time","Personal","Own",0.756,0.0,24.0,13.85,"Approved","2025-11-13",2025.0,11.0,"High (60K+)","Poor"
339820306,73.0,"Unknown","Single","Bachelor",26807.09,488712.41,619.0,27.8,"Part-Time","Car","Mortgage",0.293,0.0,360.0,11.72,"Approved","2024-06-27",2024.0,6.0,"Lower-Mid (20-40K)","Fair"
347859372,48.0,"Male","Married","Unknown",136913.65,384212.54,566.0,18.6,"Self-Employed","Car","Own",0.202,0.0,60.0,16.21,"Approved","2025-06-10",2025.0,6.0,"High (60K+)","Poor"
695464718,33.0,"Female","Married","High School",23685.25,4789.43,652.0,36.5,"Full-Time","Medical","Mortgage",0.153,0.0,48.0,13.28,"Approved","2022-08-05",2022.0,8.0,"Lower-Mid (20-40K)","Fair"
639294351,49.0,"Unknown","Married","Master",17491.95,241909.16,655.0,28.9,"Self-Employed","Home","Own",0.096,4.0,180.0,12.22,"Approved","2017-02-18",2017.0,2.0,"Low (<20K)","Fair"
184883784,50.0,"Female","Single","Master",33257.31,173762.19,588.0,2.8,"Full-Time","Medical","Other",0.778,1.0,12.0,21.80,"Rejected","2016-03-17",2016.0,3.0,"Lower-Mid (20-40K)","Fair"
162016656,24.0,"Female","Single","Unknown",49281.66,98315.79,811.0,20.7,"Full-Time","Personal","Other",0.291,2.0,24.0,8.46,"Approved","2016-02-01",2016.0,2.0,"Upper-Mid (40-60K)","Excellent"
340466463,65.0,"Female","Married","High School",28258.15,258796.93,752.0,14.6,"Part-Time","Education","Mortgage",0.489,0.0,48.0,17.48,"Rejected","2016-03-20",2016.0,3.0,"Lower-Mid (20-40K)","Very Good"
211331045,73.0,"Female","Single","Master",56728.23,293304.77,785.0,29.4,"Part-Time","Unknown","Mortgage",0.072,1.0,120.0,24.93,"Rejected","2024-05-04",2024.0,5.0,"Upper-Mid (40-60K)","Very Good"
475614496,19.0,"Male","Single","High School",30853.26,202518.14,679.0,18.0,"Unemployed","Unknown","Mortgage",0.800,0.0,360.0,23.34,"Approved","2016-06-11",2016.0,6.0,"Lower-Mid (20-40K)","Good"
430638668,55.0,"Female","Married","Diploma",14324.39,155348.02,705.0,37.1,"Full-Time","Unknown","Own",0.724,2.0,60.0,6.53,"Approved","2024-11-02",2024.0,11.0,"Low (<20K)","Good"
926620583,48.0,"Male","Single","Bachelor",66648.94,152428.11,626.0,13.0,"Unknown","Business","Rent",0.432,2.0,36.0,14.04,"Rejected","2018-09-18",2018.0,9.0,"High (60K+)","Fair"
553150363,27.0,"Male","Single","Master",50549.58,494291.55,726.0,24.0,"Full-Time","Car","Other",0.604,1.0,48.0,23.27,"Rejected","2022-01-27",2022.0,1.0,"Upper-Mid (40-60K)","Good"
624625919,26.0,"Female","Divorced","Bachelor",58670.13,118066.50,648.0,16.1,"Full-Time","Medical","Rent",0.440,1.0,60.0,24.63,"Approved","2020-07-17",2020.0,7.0,"Upper-Mid (40-60K)","Fair"
744474774,72.0,"Unknown","Married","High School",52937.01,73267.02,669.0,9.6,"Full-Time","Home","Rent",0.592,0.0,60.0,13.88,"Rejected","2019-06-23",2019.0,6.0,"Upper-Mid (40-60K)","Fair"
763011097,32.0,"Female","Single","Bachelor",58331.88,429176.85,712.0,19.7,"Full-Time","Home","Own",0.464,1.0,48.0,23.47,"Approved","2019-01-07",2019.0,1.0,"Upper-Mid (40-60K)","Good"
678452499,49.0,"Female","Widowed","Unknown",26465.78,482167.33,785.0,31.9,"Part-Time","Home","Unknown",0.466,2.0,180.0,18.64,"Approved","2016-07-08",2016.0,7.0,"Lower-Mid (20-40K)","Very Good"
582662463,47.0,"Male","Widowed","Phd",59874.06,499964.71,711.0,38.3,"Self-Employed","Education","Mortgage",0.392,1.0,60.0,13.88,"Approved",NULL,NULL,NULL,"Upper-Mid (40-60K)","Good"
398271823,34.0,"Male","Married","Diploma",28102.10,407740.46,798.0,15.0,"Full-Time","Home","Unknown",0.604,2.0,48.0,10.61,"Approved","2023-08-13",2023.0,8.0,"Lower-Mid (20-40K)","Very Good"
269484853,21.0,"Male","Single","High School",15395.47,247530.12,634.0,19.8,"Full-Time","Home","Own",0.835,2.0,120.0,13.30,"Rejected","2023-05-09",2023.0,5.0,"Low (<20K)","Fair"
908587457,29.0,"Female","Widowed","Master",17513.31,170723.95,820.0,9.1,"Full-Time","Business","Own",0.352,1.0,12.0,13.88,"Approved","2019-11-12",2019.0,11.0,"Low (<20K)","Excellent"
972837489,46.0,"Female","Unknown","High School",35719.26,402815.67,724.0,4.3,"Unemployed","Personal","Own",0.605,3.0,60.0,3.91,"Approved","2016-05-15",2016.0,5.0,"Lower-Mid (20-40K)","Good"
159820927,54.0,"Male","Single","Unknown",37196.45,393198.61,690.0,39.0,"Full-Time","Home","Mortgage",0.476,1.0,36.0,13.88,"Rejected","2024-09-15",2024.0,9.0,"Lower-Mid (20-40K)","Good"
303551232,23.0,"Unknown","Married","Bachelor",9902.50,296036.51,715.0,18.2,"Full-Time","Car","Mortgage",0.849,2.0,12.0,22.37,"Approved","2025-02-09",2025.0,2.0,"Low (<20K)","Good"
542756489,67.0,"Female","Single","Master",26814.13,204104.30,763.0,20.0,"Self-Employed","Unknown","Mortgage",0.760,1.0,180.0,18.49,"Approved","2024-03-28",2024.0,3.0,"Lower-Mid (20-40K)","Very Good"
348417361,52.0,"Male","Divorced","Bachelor",33257.31,194851.31,688.0,26.8,"Self-Employed","Home","Own",0.082,2.0,180.0,13.88,"Rejected","2017-12-31",2017.0,12.0,"Lower-Mid (20-40K)","Good"
678230649,26.0,"Unknown","Single","High School",33135.92,166377.10,705.0,7.8,"Part-Time","Personal","Own",0.742,1.0,240.0,4.68,"Approved","2024-09-22",2024.0,9.0,"Lower-Mid (20-40K)","Good"
784492739,51.0,"Female","Married","Master",14719.42,409766.30,615.0,13.1,"Full-Time","Education","Rent",0.448,4.0,180.0,13.88,"Approved","2023-03-05",2023.0,3.0,"Low (<20K)","Fair"
989548833,47.0,"Male","Single","High School",15462.28,329638.05,783.0,26.3,"Unemployed","Business","Own",0.334,3.0,48.0,3.43,"Approved","2022-03-20",2022.0,3.0,"Low (<20K)","Very Good"
205627455,59.0,"Female","Single","Master",42600.53,489369.24,778.0,30.6,"Full-Time","Home","Mortgage",0.676,0.0,12.0,2.68,"Approved","2016-11-10",2016.0,11.0,"Upper-Mid (40-60K)","Very Good"
334293991,47.0,"Female","Unknown","Diploma",31409.99,137973.39,582.0,36.1,"Full-Time","Car","Own",0.432,1.0,120.0,15.47,"Approved","2019-04-22",2019.0,4.0,"Lower-Mid (20-40K)","Fair"
581528382,48.0,"Female","Single","Bachelor",27158.58,391580.69,731.0,24.0,"Full-Time","Car","Rent",0.523,1.0,48.0,7.65,"Approved","2016-03-13",2016.0,3.0,"Lower-Mid (20-40K)","Good"
848636542,28.0,"Female","Single","Unknown",68209.00,88683.62,617.0,31.4,"Full-Time","Personal","Own",0.256,1.0,60.0,13.88,"Rejected","2018-08-31",2018.0,8.0,"High (60K+)","Fair"
374259925,62.0,"Female","Divorced","High School",74080.23,44263.21,689.0,9.8,"Full-Time","Business","Own",0.517,0.0,60.0,8.98,"Rejected","2025-11-13",2025.0,11.0,"High (60K+)","Good"
572489198,29.0,"Male","Single","High School",61707.94,265800.68,756.0,7.4,"Self-Employed","Unknown","Mortgage",0.245,1.0,360.0,3.43,"Approved","2022-05-27",2022.0,5.0,"High (60K+)","Very Good"
860204627,59.0,"Female","Married","Phd",84708.08,184009.36,575.0,16.8,"Part-Time","Home","Own",0.573,2.0,36.0,22.02,"Approved","2018-04-15",2018.0,4.0,"High (60K+)","Poor"
610181330,43.0,"Female","Married","Master",19631.92,253504.39,734.0,36.0,"Full-Time","Business","Mortgage",0.552,2.0,36.0,13.88,"Rejected","2025-10-28",2025.0,10.0,"Low (<20K)","Good"
117106029,46.0,"Female","Married","High School",28508.66,384102.98,495.0,6.2,"Full-Time","Car","Own",0.648,2.0,36.0,8.97,"Rejected","2023-05-26",2023.0,5.0,"Lower-Mid (20-40K)","Poor"
733396256,28.0,"Male","Married","Bachelor",55683.69,99532.97,571.0,3.8,"Full-Time","Business","Mortgage",0.185,1.0,12.0,11.00,"Rejected","2021-08-30",2021.0,8.0,"Upper-Mid (40-60K)","Poor"
699309861,55.0,"Female","Single","Bachelor",43314.00,110637.95,807.0,30.0,"Part-Time","Car","Own",0.432,2.0,36.0,8.07,"Approved","2019-04-27",2019.0,4.0,"Upper-Mid (40-60K)","Excellent"
922369621,24.0,"Female","Single","Unknown",19553.20,304522.67,610.0,5.7,"Unknown","Business","Rent",0.027,0.0,60.0,5.65,"Rejected","2020-02-04",2020.0,2.0,"Low (<20K)","Fair"
846712143,21.0,"Female","Unknown","High School",25175.19,438319.22,672.0,19.7,"Full-Time","Business","Mortgage",0.454,1.0,120.0,8.49,"Approved","2022-06-20",2022.0,6.0,"Lower-Mid (20-40K)","Good"
503426894,21.0,"Female","Married","Bachelor",39635.57,482023.15,676.0,14.2,"Part-Time","Home","Own",0.408,2.0,120.0,13.88,"Approved","2017-09-05",2017.0,9.0,"Lower-Mid (20-40K)","Good"
310541166,42.0,"Unknown","Married","High School",25081.40,247530.12,819.0,12.7,"Part-Time","Personal","Own",0.381,1.0,24.0,11.67,"Approved","2018-06-10",2018.0,6.0,"Lower-Mid (20-40K)","Excellent"
803445896,47.0,"Female","Single","Bachelor",77026.65,258413.45,721.0,17.5,"Part-Time","Car","Own",0.579,0.0,48.0,16.86,"Approved","2023-08-03",2023.0,8.0,"High (60K+)","Good"
368999262,46.0,"Male","Married","Master",48752.14,226792.14,706.0,17.5,"Full-Time","Education","Own",0.653,1.0,24.0,12.83,"Rejected","2023-10-05",2023.0,10.0,"Upper-Mid (40-60K)","Good"
379412829,52.0,"Male","Single","Master",27144.13,252291.38,679.0,20.2,"Part-Time","Home","Own",0.094,2.0,12.0,18.29,"Rejected","2017-05-05",2017.0,5.0,"Lower-Mid (20-40K)","Good"
515396008,54.0,"Female","Married","Master",27680.15,290974.84,800.0,18.6,"Self-Employed","Home","Mortgage",0.185,1.0,36.0,8.76,"Rejected",NULL,NULL,NULL,"Lower-Mid (20-40K)","Very Good"
131729063,51.0,"Female","Married","High School",69636.52,128432.22,721.0,35.5,"Part-Time","Home","Own",0.746,3.0,24.0,15.52,"Approved","2024-12-12",2024.0,12.0,"High (60K+)","Good"
468350274,34.0,"Female","Married","Master",66500.84,247530.12,760.0,24.9,"Full-Time","Personal","Own",0.610,2.0,360.0,3.14,"Approved","2020-07-10",2020.0,7.0,"High (60K+)","Very Good"
407610927,44.0,"Male","Single","Bachelor",18468.27,325305.04,656.0,21.3,"Full-Time","Home","Other",0.576,1.0,24.0,13.88,"Rejected","2025-04-17",2025.0,4.0,"Low (<20K)","Fair"
755198176,56.0,"Female","Married","High School",41450.83,394685.19,574.0,15.3,"Part-Time","Unknown","Own",0.083,1.0,12.0,12.99,"Approved","2024-07-15",2024.0,7.0,"Upper-Mid (40-60K)","Poor"
161822801,71.0,"Female","Married","High School",61591.09,156710.29,669.0,14.9,"Self-Employed","Home","Mortgage",0.713,3.0,48.0,20.44,"Approved","2023-04-26",2023.0,4.0,"High (60K+)","Fair"
360694211,42.0,"Female","Married","Master",17526.39,234077.65,497.0,27.4,"Full-Time","Home","Mortgage",0.369,2.0,360.0,17.27,"Rejected",NULL,NULL,NULL,"Low (<20K)","Poor"
449113809,66.0,"Male","Widowed","Bachelor",31246.55,452531.02,755.0,35.0,"Full-Time","Education","Rent",0.471,1.0,12.0,4.51,"Approved","2017-09-18",2017.0,9.0,"Lower-Mid (20-40K)","Very Good"
112079817,29.0,"Male","Widowed","Unknown",62024.61,453524.08,471.0,22.8,"Part-Time","Home","Own",0.432,1.0,60.0,21.42,"Approved",NULL,NULL,NULL,"High (60K+)","Poor"
207169508,32.0,"Male","Married","High School",34961.38,54186.18,636.0,23.5,"Part-Time","Unknown","Rent",0.809,1.0,120.0,19.86,"Approved","2019-05-12",2019.0,5.0,"Lower-Mid (20-40K)","Fair"
445030287,35.0,"Female","Married","Master",19603.83,368966.29,657.0,27.2,"Full-Time","Personal","Other",0.127,1.0,36.0,4.36,"Rejected","2019-12-15",2019.0,12.0,"Low (<20K)","Fair"
204579901,55.0,"Female","Married","Master",37849.55,318931.09,805.0,20.1,"Full-Time","Car","Mortgage",0.211,1.0,60.0,5.92,"Approved","2017-03-09",2017.0,3.0,"Lower-Mid (20-40K)","Excellent"
804030751,65.0,"Male","Single","Bachelor",14060.42,85287.44,826.0,19.7,"Self-Employed","Personal","Mortgage",0.639,2.0,12.0,20.02,"Rejected","2022-07-11",2022.0,7.0,"Low (<20K)","Excellent"
476043516,28.0,"Female","Single","Diploma",30565.20,384641.80,583.0,14.9,"Full-Time","Education","Mortgage",0.645,0.0,360.0,13.46,"Rejected","2020-12-09",2020.0,12.0,"Lower-Mid (20-40K)","Fair"
166105229,71.0,"Male","Single","High School",23316.10,433567.49,638.0,2.7,"Full-Time","Personal","Own",0.749,0.0,12.0,13.88,"Approved","2025-08-16",2025.0,8.0,"Lower-Mid (20-40K)","Fair"
609127798,45.0,"Female","Married","Bachelor",20693.19,247530.12,679.0,37.8,"Full-Time","Education","Own",0.629,4.0,120.0,5.38,"Approved","2025-09-04",2025.0,9.0,"Lower-Mid (20-40K)","Good"
787699023,73.0,"Female","Single","Diploma",17655.27,324372.52,567.0,34.3,"Full-Time","Unknown","Mortgage",0.717,3.0,180.0,5.38,"Approved","2016-06-01",2016.0,6.0,"Low (<20K)","Poor"
250820527,46.0,"Male","Widowed","Bachelor",27941.81,360652.71,549.0,25.7,"Part-Time","Car","Own",0.762,0.0,240.0,7.32,"Approved",NULL,NULL,NULL,"Lower-Mid (20-40K)","Poor"
861176349,51.0,"Male","Married","High School",36864.66,220113.49,552.0,16.2,"Unemployed","Personal","Mortgage",0.191,3.0,36.0,15.28,"Rejected","2017-06-05",2017.0,6.0,"Lower-Mid (20-40K)","Poor"
338682640,58.0,"Male","Married","Bachelor",33257.31,476613.21,576.0,5.9,"Part-Time","Education","Own",0.477,0.0,360.0,13.88,"Approved","2017-11-28",2017.0,11.0,"Lower-Mid (20-40K)","Poor"
237504778,52.0,"Female","Unknown","High School",8619.99,273032.45,582.0,22.1,"Unemployed","Business","Mortgage",0.544,0.0,48.0,23.35,"Approved","2020-12-31",2020.0,12.0,"Low (<20K)","Fair"
549847604,30.0,"Male","Married","Master",51587.99,247530.12,679.0,11.5,"Full-Time","Personal","Own",0.274,2.0,36.0,13.88,"Approved","2025-12-03",2025.0,12.0,"Upper-Mid (40-60K)","Good"
473560318,30.0,"Female","Single","High School",17623.11,177279.76,811.0,4.4,"Full-Time","Home","Own",0.183,3.0,24.0,23.23,"Approved",NULL,NULL,NULL,"Low (<20K)","Excellent"
581202763,54.0,"Unknown","Single","Master",37899.21,426893.83,693.0,17.5,"Full-Time","Personal","Own",0.544,0.0,60.0,9.64,"Approved","2023-01-07",2023.0,1.0,"Lower-Mid (20-40K)","Good"
184826382,29.0,"Female","Single","Bachelor",36595.03,180356.79,737.0,24.9,"Unknown","Home","Own",0.432,0.0,120.0,24.48,"Approved","2022-06-19",2022.0,6.0,"Lower-Mid (20-40K)","Good"
852035974,46.0,"Female","Single","Diploma",45652.03,131921.71,781.0,19.7,"Full-Time","Education","Mortgage",0.010,1.0,24.0,15.45,"Approved","2022-11-17",2022.0,11.0,"Upper-Mid (40-60K)","Very Good"
749647739,46.0,"Male","Unknown","High School",14979.81,154894.95,670.0,37.3,"Unemployed","Business","Rent",0.432,0.0,48.0,12.38,"Rejected","2023-01-31",2023.0,1.0,"Low (<20K)","Fair"
443694584,46.0,"Male","Married","Master",39715.07,390202.83,693.0,0.1,"Part-Time","Home","Mortgage",0.133,2.0,240.0,10.85,"Approved","2017-03-26",2017.0,3.0,"Lower-Mid (20-40K)","Good"
426573106,70.0,"Male","Single","Bachelor",28276.45,410308.31,679.0,39.3,"Full-Time","Business","Rent",0.793,2.0,180.0,21.46,"Rejected","2023-10-30",2023.0,10.0,"Lower-Mid (20-40K)","Good"
512987651,51.0,"Female","Married","High School",77300.66,314910.35,764.0,7.8,"Unemployed","Home","Mortgage",0.211,1.0,180.0,24.06,"Rejected","2019-04-16",2019.0,4.0,"High (60K+)","Very Good"
516392006,46.0,"Male","Married","High School",30718.67,430111.33,779.0,3.9,"Self-Employed","Unknown","Mortgage",0.432,1.0,60.0,8.45,"Rejected","2018-08-18",2018.0,8.0,"Lower-Mid (20-40K)","Very Good"
599250683,20.0,"Unknown","Married","High School",68637.33,463622.06,627.0,14.6,"Full-Time","Business","Other",0.130,1.0,120.0,15.15,"Approved","2022-06-08",2022.0,6.0,"High (60K+)","Fair"
184027544,72.0,"Female","Divorced","Bachelor",14652.75,221191.40,662.0,2.0,"Self-Employed","Home","Own",0.772,0.0,180.0,24.28,"Approved",NULL,NULL,NULL,"Low (<20K)","Fair"
